% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
1.18921	1	1	1	0.00333333	7.02728e+12	0
1.19021	1	1	1	0.00333333	7.02728e+12	0
1.19121	1	1	1	0.00333333	7.02728e+12	0
1.19221	1	1	1	0.00333333	7.02728e+12	0
1.19321	1	1	1	0.00333333	7.02728e+12	0
1.19421	1	1	1	0.00333333	7.02728e+12	0
1.19521	1	1	1	0.00333333	7.02728e+12	0
1.19621	1	1	1	0.00333333	7.02728e+12	0
1.19721	1	1	1	0.00333333	7.02728e+12	0
1.19821	1	1	1	0.00333333	7.02728e+12	0
1.19921	1	1	1	0.00333333	7.02728e+12	0
1.20021	1	1	1	0.00333333	7.02728e+12	0
1.20121	1	1	1	0.00333333	7.02728e+12	0
1.20221	1	1	1	0.00333333	7.02728e+12	0
1.20321	1	1	1	0.00333333	7.02728e+12	0
1.20421	1	1	1	0.00333333	7.02728e+12	0
1.20521	1	1	1	0.00333333	7.02728e+12	0
1.20621	1	1	1	0.00333333	7.02728e+12	0
1.20721	1	1	1	0.00333333	7.02728e+12	0
1.20821	1	1	1	0.00333333	7.02728e+12	0
1.20921	1	1	1	0.00333333	7.02728e+12	0
1.21021	1	1	1	0.00333333	7.02728e+12	0
1.21121	1	1	1	0.00333333	7.02728e+12	0
1.21221	1	1	1	0.00333333	7.02728e+12	0
1.21321	1	1	1	0.00333333	7.02728e+12	0
1.21421	1	1	1	0.00333333	7.02728e+12	0
1.21521	1	1	1	0.00333333	7.02728e+12	0
1.21621	1	1	1	0.00333333	7.02728e+12	0
1.21721	1	1	1	0.00333333	7.02728e+12	0
1.21821	1	1	1	0.00333333	7.02728e+12	0
1.21921	1	1	1	0.00333333	7.02728e+12	0
1.22021	1	1	1	0.00333333	7.02728e+12	0
1.22121	1	1	1	0.00333333	7.02728e+12	0
1.22221	1	1	1	0.00333333	7.02728e+12	0
1.22321	1	1	1	0.00333333	7.02728e+12	0
1.22421	1	1	1	0.00333333	7.02728e+12	0
1.22521	1	1	1	0.00333333	7.02728e+12	0
1.22621	1	1	1	0.00333333	7.02728e+12	0
1.22721	1	1	1	0.00333333	7.02728e+12	0
1.22821	1	1	1	0.00333333	7.02728e+12	0
1.22921	1	1	1	0.00333333	7.02728e+12	0
1.23021	1	1	1	0.00333333	7.02728e+12	0
1.23121	1	1	1	0.00333333	7.02728e+12	0
1.23221	1	1	1	0.00333333	7.02728e+12	0
1.23321	1	1	1	0.00333333	7.02728e+12	0
1.23421	1	1	1	0.00333333	7.02728e+12	0
1.23521	1	1	1	0.00333333	7.02728e+12	0
1.23621	1	1	1	0.00333333	7.02728e+12	0
1.23721	1	1	1	0.00333333	7.02728e+12	0
1.23821	1	1	1	0.00333333	7.02728e+12	0
1.23921	1	1	1	0.00333333	7.02728e+12	0
1.24021	1	1	1	0.00333333	7.02728e+12	0
1.24121	1	1	1	0.00333333	7.02728e+12	0
1.24221	1	1	1	0.00333333	7.02728e+12	0
1.24321	1	1	1	0.00333333	7.02728e+12	0
1.24421	1	1	1	0.00333333	7.02728e+12	0
1.24521	1	1	1	0.00333333	7.02728e+12	0
1.24621	1	1	1	0.00333333	7.02728e+12	0
1.24721	1	1	1	0.00333333	7.02728e+12	0
1.24821	1	1	1	0.00333333	7.02728e+12	0
1.24921	1	1	1	0.00333333	7.02728e+12	0
1.25021	1	1	1	0.00333333	7.02728e+12	0
1.25121	1	1	1	0.00333333	7.02728e+12	0
1.25221	1	1	1	0.00333333	7.02728e+12	0
1.25321	1	1	1	0.00333333	7.02728e+12	0
1.25421	1	1	1	0.00333333	7.02728e+12	0
1.25521	1	1	1	0.00333333	7.02728e+12	0
1.25621	1	1	1	0.00333333	7.02728e+12	0
1.25721	1	1	1	0.00333333	7.02728e+12	0
1.25821	1	1	1	0.00333333	7.02728e+12	0
1.25921	1	1	1	0.00333333	7.02728e+12	0
1.26021	1	1	1	0.00333333	7.02728e+12	0
1.26121	1	1	1	0.00333333	7.02728e+12	0
1.26221	1	1	1	0.00333333	7.02728e+12	0
1.26321	1	1	1	0.00333333	7.02728e+12	0
1.26421	1	1	1	0.00333333	7.02728e+12	0
1.26521	1	1	1	0.00333333	7.02728e+12	0
1.26621	1	1	1	0.00333333	7.02728e+12	0
1.26721	1	1	1	0.00333333	7.02728e+12	0
1.26821	1	1	1	0.00333333	7.02728e+12	0
1.26921	1	1	1	0.00333333	7.02728e+12	0
1.27021	1	1	1	0.00333333	7.02728e+12	0
1.27121	1	1	1	0.00333333	7.02728e+12	0
1.27221	1	1	1	0.00333333	7.02728e+12	0
1.27321	1	1	1	0.00333333	7.02728e+12	0
1.27421	1	1	1	0.00333333	7.02728e+12	0
1.27521	1	1	1	0.00333333	7.02728e+12	0
1.27621	1	1	1	0.00333333	7.02728e+12	0
1.27721	1	1	1	0.00333333	7.02728e+12	0
1.27821	1	1	1	0.00333333	7.02728e+12	0
1.27921	1	1	1	0.00333333	7.02728e+12	0
1.28021	1	1	1	0.00333333	7.02728e+12	0
1.28121	1	1	1	0.00333333	7.02728e+12	0
1.28221	1	1	1	0.00333333	7.02728e+12	0
1.28321	1	1	1	0.00333333	7.02728e+12	0
1.28421	1	1	1	0.00333333	7.02728e+12	0
1.28521	1	1	1	0.00333333	7.02728e+12	0
1.28621	1	1	1	0.00333333	7.02728e+12	0
1.28721	1	1	1	0.00333333	7.02728e+12	0
1.28821	1	1	1	0.00333333	7.02728e+12	0
1.28921	1	1	1	0.00333333	7.02728e+12	0
1.29021	1	1	1	0.00333333	7.02728e+12	0
1.29121	1	1	1	0.00333333	7.02728e+12	0
1.29221	1	1	1	0.00333333	7.02728e+12	0
1.29321	1	1	1	0.00333333	7.02728e+12	0
1.29421	1	1	1	0.00333333	7.02728e+12	0
1.29521	1	1	1	0.00333333	7.02728e+12	0
1.29621	1	1	1	0.00333333	7.02728e+12	0
1.29721	1	1	1	0.00333333	7.02728e+12	0
1.29821	1	1	1	0.00333333	7.02728e+12	0
1.29921	1	1	1	0.00333333	7.02728e+12	0
1.30021	1	1	1	0.00333333	7.02728e+12	0
1.30121	1	1	1	0.00333333	7.02728e+12	0
1.30221	1	1	1	0.00333333	7.02728e+12	0
1.30321	1	1	1	0.00333333	7.02728e+12	0
1.30421	1	1	1	0.00333333	7.02728e+12	0
1.30521	1	1	1	0.00333333	7.02728e+12	0
1.30621	1	1	1	0.00333333	7.02728e+12	0
1.30721	1	1	1	0.00333333	7.02728e+12	0
1.30821	1	1	1	0.00333333	7.02728e+12	0
1.30921	1	1	1	0.00333333	7.02728e+12	0
1.31021	1	1	1	0.00333333	7.02728e+12	0
1.31121	1	1	1	0.00333333	7.02728e+12	0
1.31221	1	1	1	0.00333333	7.02728e+12	0
1.31321	1	1	1	0.00333333	7.02728e+12	0
1.31421	1	1	1	0.00333333	7.02728e+12	0
1.31521	1	1	1	0.00333333	7.02728e+12	0
1.31621	1	1	1	0.00333333	7.02728e+12	0
1.31721	1	1	1	0.00333333	7.02728e+12	0
1.31821	1	1	1	0.00333333	7.02728e+12	0
1.31921	1	1	1	0.00333333	7.02728e+12	0
1.32021	1	1	1	0.00333333	7.02728e+12	0
1.32121	1	1	1	0.00333333	7.02728e+12	0
1.32221	1	1	1	0.00333333	7.02728e+12	0
1.32321	1	1	1	0.00333333	7.02728e+12	0
1.32421	1	1	1	0.00333333	7.02728e+12	0
1.32521	1	1	1	0.00333333	7.02728e+12	0
1.32621	1	1	1	0.00333333	7.02728e+12	0
1.32721	1	1	1	0.00333333	7.02728e+12	0
1.32821	1	1	1	0.00333333	7.02728e+12	0
1.32921	1	1	1	0.00333333	7.02728e+12	0
1.33021	1	1	1	0.00333333	7.02728e+12	0
1.33121	1	1	1	0.00333333	7.02728e+12	0
1.33221	1	1	1	0.00333333	7.02728e+12	0
1.33321	1	1	1	0.00333333	7.02728e+12	0
1.33421	1	1	1	0.00333333	7.02728e+12	0
1.33521	1	1	1	0.00333333	7.02728e+12	0
1.33621	1	1	1	0.00333333	7.02728e+12	0
1.33721	1	1	1	0.00333333	7.02728e+12	0
1.33821	1	1	1	0.00333333	7.02728e+12	0
1.33921	1	1	1	0.00333333	7.02728e+12	0
1.34021	1	1	1	0.00333333	7.02728e+12	0
1.34121	1	1	1	0.00333333	7.02728e+12	0
1.34221	1	1	1	0.00333333	7.02728e+12	0
1.34321	1	1	1	0.00333333	7.02728e+12	0
1.34421	1	1	1	0.00333333	7.02728e+12	0
1.34521	1	1	1	0.00333333	7.02728e+12	0
1.34621	1	1	1	0.00333333	7.02728e+12	0
1.34721	1	1	1	0.00333333	7.02728e+12	0
1.34821	1	1	1	0.00333333	7.02728e+12	0
1.34921	1	1	1	0.00333333	7.02728e+12	0
1.35021	1	1	1	0.00333333	7.02728e+12	0
1.35121	1	1	1	0.00333333	7.02728e+12	0
1.35221	1	1	1	0.00333333	7.02728e+12	0
1.35321	1	1	1	0.00333333	7.02728e+12	0
1.35421	1	1	1	0.00333333	7.02728e+12	0
1.35521	1	1	1	0.00333333	7.02728e+12	0
1.35621	1	1	1	0.00333333	7.02728e+12	0
1.35721	1	1	1	0.00333333	7.02728e+12	0
1.35821	1	1	1	0.00333333	7.02728e+12	0
1.35921	1	1	1	0.00333333	7.02728e+12	0
1.36021	1	1	1	0.00333333	7.02728e+12	0
1.36121	1	1	1	0.00333333	7.02728e+12	0
1.36221	1	1	1	0.00333333	7.02728e+12	0
1.36321	1	1	1	0.00333333	7.02728e+12	0
1.36421	1	1	1	0.00333333	7.02728e+12	0
1.36521	1	1	1	0.00333333	7.02728e+12	0
1.36621	1	1	1	0.00333333	7.02728e+12	0
1.36721	1	1	1	0.00333333	7.02728e+12	0
1.36821	1	1	1	0.00333333	7.02728e+12	0
1.36921	1	1	1	0.00333333	7.02728e+12	0
1.37021	1	1	1	0.00333333	7.02728e+12	0
1.37121	1	1	1	0.00333333	7.02728e+12	0
1.37221	1	1	1	0.00333333	7.02728e+12	0
1.37321	1	1	1	0.00333333	7.02728e+12	0
1.37421	1	1	1	0.00333333	7.02728e+12	0
1.37521	1	1	1	0.00333333	7.02728e+12	0
1.37621	1	1	1	0.00333333	7.02728e+12	0
1.37721	1	1	1	0.00333333	7.02728e+12	0
1.37821	1	1	1	0.00333333	7.02728e+12	0
1.37921	1	1	1	0.00333333	7.02728e+12	0
1.38021	1	1	1	0.00333333	7.02728e+12	0
1.38121	1	1	1	0.00333333	7.02728e+12	0
1.38221	1	1	1	0.00333333	7.02728e+12	0
1.38321	1	1	1	0.00333333	7.02728e+12	0
1.38421	1	1	1	0.00333333	7.02728e+12	0
1.38521	1	1	1	0.00333333	7.02728e+12	0
1.38621	1	1	1	0.00333333	7.02728e+12	0
1.38721	1	1	1	0.00333333	7.02728e+12	0
1.38821	1	1	1	0.00333333	7.02728e+12	0
1.38921	1	1	1	0.00333333	7.02728e+12	0
1.39021	1	1	1	0.00333333	7.02728e+12	0
1.39121	1	1	1	0.00333333	7.02728e+12	0
1.39221	1	1	1	0.00333333	7.02728e+12	0
1.39321	1	1	1	0.00333333	7.02728e+12	0
1.39421	1	1	1	0.00333333	7.02728e+12	0
1.39521	1	1	1	0.00333333	7.02728e+12	0
1.39621	1	1	1	0.00333333	7.02728e+12	0
1.39721	1	1	1	0.00333333	7.02728e+12	0
1.39821	1	1	1	0.00333333	7.02728e+12	0
1.39921	1	1	1	0.00333333	7.02728e+12	0
1.40021	1	1	1	0.00333333	7.02728e+12	0
1.40121	1	1	1	0.00333333	7.02728e+12	0
1.40221	1	1	1	0.00333333	7.02728e+12	0
1.40321	1	1	1	0.00333333	7.02728e+12	0
1.40421	1	1	1	0.00333333	7.02728e+12	0
1.40521	1	1	1	0.00333333	7.02728e+12	0
1.40621	1	1	1	0.00333333	7.02728e+12	0
1.40721	1	1	1	0.00333333	7.02728e+12	0
1.40821	1	1	1	0.00333333	7.02728e+12	0
1.40921	1	1	1	0.00333333	7.02728e+12	0
1.41021	1	1	1	0.00333333	7.02728e+12	0
1.41121	1	1	1	0.00333333	7.02728e+12	0
1.41221	1	1	1	0.00333333	7.02728e+12	0
1.41321	1	1	1	0.00333333	7.02728e+12	0
1.41421	1	1	1	0.00333333	7.02728e+12	0
1.41521	1	1	1	0.00333333	7.02728e+12	0
1.41621	1	1	1	0.00333333	7.02728e+12	0
1.41721	1	1	1	0.00333333	7.02728e+12	0
1.41821	1	1	1	0.00333333	7.02728e+12	0
1.41921	1	1	1	0.00333333	7.02728e+12	0
1.42021	1	1	1	0.00333333	7.02728e+12	0
1.42121	1	1	1	0.00333333	7.02728e+12	0
1.42221	1	1	1	0.00333333	7.02728e+12	0
1.42321	1	1	1	0.00333333	7.02728e+12	0
1.42421	1	1	1	0.00333333	7.02728e+12	0
1.42521	1	1	1	0.00333333	7.02728e+12	0
1.42621	1	1	1	0.00333333	7.02728e+12	0
1.42721	1	1	1	0.00333333	7.02728e+12	0
1.42821	1	1	1	0.00333333	7.02728e+12	0
1.42921	1	1	1	0.00333333	7.02728e+12	0
1.43021	1	1	1	0.00333333	7.02728e+12	0
1.43121	1	1	1	0.00333333	7.02728e+12	0
1.43221	1	1	1	0.00333333	7.02728e+12	0
1.43321	1	1	1	0.00333333	7.02728e+12	0
1.43421	1	1	1	0.00333333	7.02728e+12	0
1.43521	1	1	1	0.00333333	7.02728e+12	0
1.43621	1	1	1	0.00333333	7.02728e+12	0
1.43721	1	1	1	0.00333333	7.02728e+12	0
1.43821	1	1	1	0.00333333	7.02728e+12	0
1.43921	1	1	1	0.00333333	7.02728e+12	0
1.44021	1	1	1	0.00333333	7.02728e+12	0
1.44121	1	1	1	0.00333333	7.02728e+12	0
1.44221	1	1	1	0.00333333	7.02728e+12	0
1.44321	1	1	1	0.00333333	7.02728e+12	0
1.44421	1	1	1	0.00333333	7.02728e+12	0
1.44521	1	1	1	0.00333333	7.02728e+12	0
1.44621	1	1	1	0.00333333	7.02728e+12	0
1.44721	1	1	1	0.00333333	7.02728e+12	0
1.44821	1	1	1	0.00333333	7.02728e+12	0
1.44921	1	1	1	0.00333333	7.02728e+12	0
1.45021	1	1	1	0.00333333	7.02728e+12	0
1.45121	1	1	1	0.00333333	7.02728e+12	0
1.45221	1	1	1	0.00333333	7.02728e+12	0
1.45321	1	1	1	0.00333333	7.02728e+12	0
1.45421	1	1	1	0.00333333	7.02728e+12	0
1.45521	1	1	1	0.00333333	7.02728e+12	0
1.45621	1	1	1	0.00333333	7.02728e+12	0
1.45721	1	1	1	0.00333333	7.02728e+12	0
1.45821	1	1	1	0.00333333	7.02728e+12	0
1.45921	1	1	1	0.00333333	7.02728e+12	0
1.46021	1	1	1	0.00333333	7.02728e+12	0
1.46121	1	1	1	0.00333333	7.02728e+12	0
1.46221	1	1	1	0.00333333	7.02728e+12	0
1.46321	1	1	1	0.00333333	7.02728e+12	0
1.46421	1	1	1	0.00333333	7.02728e+12	0
1.46521	1	1	1	0.00333333	7.02728e+12	0
1.46621	1	1	1	0.00333333	7.02728e+12	0
1.46721	1	1	1	0.00333333	7.02728e+12	0
1.46821	1	1	1	0.00333333	7.02728e+12	0
1.46921	1	1	1	0.00333333	7.02728e+12	0
1.47021	1	1	1	0.00333333	7.02728e+12	0
1.47121	1	1	1	0.00333333	7.02728e+12	0
1.47221	1	1	1	0.00333333	7.02728e+12	0
1.47321	1	1	1	0.00333333	7.02728e+12	0
1.47421	1	1	1	0.00333333	7.02728e+12	0
1.47521	1	1	1	0.00333333	7.02728e+12	0
1.47621	1	1	1	0.00333333	7.02728e+12	0
1.47721	1	1	1	0.00333333	7.02728e+12	0
1.47821	1	1	1	0.00333333	7.02728e+12	0
1.47921	1	1	1	0.00333333	7.02728e+12	0
1.48021	1	1	1	0.00333333	7.02728e+12	0
1.48121	1	1	1	0.00333333	7.02728e+12	0
1.48221	1	1	1	0.00333333	7.02728e+12	0
1.48321	1	1	1	0.00333333	7.02728e+12	0
1.48421	1	1	1	0.00333333	7.02728e+12	0
1.48521	1	1	1	0.00333333	7.02728e+12	0
1.48621	1	1	1	0.00333333	7.02728e+12	0
1.48721	1	1	1	0.00333333	7.02728e+12	0
1.48821	1	1	1	0.00333333	7.02728e+12	0
1.48921	1	1	1	0.00333333	7.02728e+12	0
1.49021	1	1	1	0.00333333	7.02728e+12	0
1.49121	1	1	1	0.00333333	7.02728e+12	0
1.49221	1	1	1	0.00333333	7.02728e+12	0
1.49321	1	1	1	0.00333333	7.02728e+12	0
1.49421	1	1	1	0.00333333	7.02728e+12	0
1.49521	1	1	1	0.00333333	7.02728e+12	0
1.49621	1	1	1	0.00333333	7.02728e+12	0
1.49721	1	1	1	0.00333333	7.02728e+12	0
1.49821	1	1	1	0.00333333	7.02728e+12	0
1.49921	1	1	1	0.00333333	7.02728e+12	0
1.50021	1	1	1	0.00333333	7.02728e+12	0
1.50121	1	1	1	0.00333333	7.02728e+12	0
1.50221	1	1	1	0.00333333	7.02728e+12	0
1.50321	1	1	1	0.00333333	7.02728e+12	0
1.50421	1	1	1	0.00333333	7.02728e+12	0
1.50521	1	1	1	0.00333333	7.02728e+12	0
1.50621	1	1	1	0.00333333	7.02728e+12	0
1.50721	1	1	1	0.00333333	7.02728e+12	0
1.50821	1	1	1	0.00333333	7.02728e+12	0
1.50921	1	1	1	0.00333333	7.02728e+12	0
1.51021	1	1	1	0.00333333	7.02728e+12	0
1.51121	1	1	1	0.00333333	7.02728e+12	0
1.51221	1	1	1	0.00333333	7.02728e+12	0
1.51321	1	1	1	0.00333333	7.02728e+12	0
1.51421	1	1	1	0.00333333	7.02728e+12	0
1.51521	1	1	1	0.00333333	7.02728e+12	0
1.51621	1	1	1	0.00333333	7.02728e+12	0
1.51721	1	1	1	0.00333333	7.02728e+12	0
1.51821	1	1	1	0.00333333	7.02728e+12	0
1.51921	1	1	1	0.00333333	7.02728e+12	0
1.52021	1	1	1	0.00333333	7.02728e+12	0
1.52121	1	1	1	0.00333333	7.02728e+12	0
1.52221	1	1	1	0.00333333	7.02728e+12	0
1.52321	1	1	1	0.00333333	7.02728e+12	0
1.52421	1	1	1	0.00333333	7.02728e+12	0
1.52521	1	1	1	0.00333333	7.02728e+12	0
1.52621	1	1	1	0.00333333	7.02728e+12	0
1.52721	1	1	1	0.00333333	7.02728e+12	0
1.52821	1	1	1	0.00333333	7.02728e+12	0
1.52921	1	1	1	0.00333333	7.02728e+12	0
1.53021	1	1	1	0.00333333	7.02728e+12	0
1.53121	1	1	1	0.00333333	7.02728e+12	0
1.53221	1	1	1	0.00333333	7.02728e+12	0
1.53321	1	1	1	0.00333333	7.02728e+12	0
1.53421	1	1	1	0.00333333	7.02728e+12	0
1.53521	1	1	1	0.00333333	7.02728e+12	0
1.53621	1	1	1	0.00333333	7.02728e+12	0
1.53721	1	1	1	0.00333333	7.02728e+12	0
1.53821	1	1	1	0.00333333	7.02728e+12	0
1.53921	1	1	1	0.00333333	7.02728e+12	0
1.54021	1	1	1	0.00333333	7.02728e+12	0
1.54121	1	1	1	0.00333333	7.02728e+12	0
1.54221	1	1	1	0.00333333	7.02728e+12	0
1.54321	1	1	1	0.00333333	7.02728e+12	0
1.54421	1	1	1	0.00333333	7.02728e+12	0
1.54521	1	1	1	0.00333333	7.02728e+12	0
1.54621	1	1	1	0.00333333	7.02728e+12	0
1.54721	1	1	1	0.00333333	7.02728e+12	0
1.54821	1	1	1	0.00333333	7.02728e+12	0
1.54921	1	1	1	0.00333333	7.02728e+12	0
1.55021	1	1	1	0.00333333	7.02728e+12	0
1.55121	1	1	1	0.00333333	7.02728e+12	0
1.55221	1	1	1	0.00333333	7.02728e+12	0
1.55321	1	1	1	0.00333333	7.02728e+12	0
1.55421	1	1	1	0.00333333	7.02728e+12	0
1.55521	1	1	1	0.00333333	7.02728e+12	0
1.55621	1	1	1	0.00333333	7.02728e+12	0
1.55721	1	1	1	0.00333333	7.02728e+12	0
1.55821	1	1	1	0.00333333	7.02728e+12	0
1.55921	1	1	1	0.00333333	7.02728e+12	0
1.56021	1	1	1	0.00333333	7.02728e+12	0
1.56121	1	1	1	0.00333333	7.02728e+12	0
1.56221	1	1	1	0.00333333	7.02728e+12	0
1.56321	1	1	1	0.00333333	7.02728e+12	0
1.56421	1	1	1	0.00333333	7.02728e+12	0
1.56521	1	1	1	0.00333333	7.02728e+12	0
1.56621	1	1	1	0.00333333	7.02728e+12	0
1.56721	1	1	1	0.00333333	7.02728e+12	0
1.56821	1	1	1	0.00333333	7.02728e+12	0
1.56921	1	1	1	0.00333333	7.02728e+12	0
1.57021	1	1	1	0.00333333	7.02728e+12	0
1.57121	1	1	1	0.00333333	7.02728e+12	0
1.57221	1	1	1	0.00333333	7.02728e+12	0
1.57321	1	1	1	0.00333333	7.02728e+12	0
1.57421	1	1	1	0.00333333	7.02728e+12	0
1.57521	1	1	1	0.00333333	7.02728e+12	0
1.57621	1	1	1	0.00333333	7.02728e+12	0
1.57721	1	1	1	0.00333333	7.02728e+12	0
1.57821	1	1	1	0.00333333	7.02728e+12	0
1.57921	1	1	1	0.00333333	7.02728e+12	0
1.58021	1	1	1	0.00333333	7.02728e+12	0
1.58121	1	1	1	0.00333333	7.02728e+12	0
1.58221	1	1	1	0.00333333	7.02728e+12	0
1.58321	1	1	1	0.00333333	7.02728e+12	0
1.58421	1	1	1	0.00333333	7.02728e+12	0
1.58521	1	1	1	0.00333333	7.02728e+12	0
1.58621	1	1	1	0.00333333	7.02728e+12	0
1.58721	1	1	1	0.00333333	7.02728e+12	0
1.58821	1	1	1	0.00333333	7.02728e+12	0
1.58921	1	1	1	0.00333333	7.02728e+12	0
1.59021	1	1	1	0.00333333	7.02728e+12	0
1.59121	1	1	1	0.00333333	7.02728e+12	0
1.59221	1	1	1	0.00333333	7.02728e+12	0
1.59321	1	1	1	0.00333333	7.02728e+12	0
1.59421	1	1	1	0.00333333	7.02728e+12	0
1.59521	1	1	1	0.00333333	7.02728e+12	0
1.59621	1	1	1	0.00333333	7.02728e+12	0
1.59721	1	1	1	0.00333333	7.02728e+12	0
1.59821	1	1	1	0.00333333	7.02728e+12	0
1.59921	1	1	1	0.00333333	7.02728e+12	0
1.60021	1	1	1	0.00333333	7.02728e+12	0
1.60121	1	1	1	0.00333333	7.02728e+12	0
1.60221	1	1	1	0.00333333	7.02728e+12	0
1.60321	1	1	1	0.00333333	7.02728e+12	0
1.60421	1	1	1	0.00333333	7.02728e+12	0
1.60521	1	1	1	0.00333333	7.02728e+12	0
1.60621	1	1	1	0.00333333	7.02728e+12	0
1.60721	1	1	1	0.00333333	7.02728e+12	0
1.60821	1	1	1	0.00333333	7.02728e+12	0
1.60921	1	1	1	0.00333333	7.02728e+12	0
1.61021	1	1	1	0.00333333	7.02728e+12	0
1.61121	1	1	1	0.00333333	7.02728e+12	0
1.61221	1	1	1	0.00333333	7.02728e+12	0
1.61321	1	1	1	0.00333333	7.02728e+12	0
1.61421	1	1	1	0.00333333	7.02728e+12	0
1.61521	1	1	1	0.00333333	7.02728e+12	0
1.61621	1	1	1	0.00333333	7.02728e+12	0
1.61721	1	1	1	0.00333333	7.02728e+12	0
1.61821	1	1	1	0.00333333	7.02728e+12	0
1.61921	1	1	1	0.00333333	7.02728e+12	0
1.62021	1	1	1	0.00333333	7.02728e+12	0
1.62121	1	1	1	0.00333333	7.02728e+12	0
1.62221	1	1	1	0.00333333	7.02728e+12	0
1.62321	1	1	1	0.00333333	7.02728e+12	0
1.62421	1	1	1	0.00333333	7.02728e+12	0
1.62521	1	1	1	0.00333333	7.02728e+12	0
1.62621	1	1	1	0.00333333	7.02728e+12	0
1.62721	1	1	1	0.00333333	7.02728e+12	0
1.62821	1	1	1	0.00333333	7.02728e+12	0
1.62921	1	1	1	0.00333333	7.02728e+12	0
1.63021	1	1	1	0.00333333	7.02728e+12	0
1.63121	1	1	1	0.00333333	7.02728e+12	0
1.63221	1	1	1	0.00333333	7.02728e+12	0
1.63321	1	1	1	0.00333333	7.02728e+12	0
1.63421	1	1	1	0.00333333	7.02728e+12	0
1.63521	1	1	1	0.00333333	7.02728e+12	0
1.63621	1	1	1	0.00333333	7.02728e+12	0
1.63721	1	1	1	0.00333333	7.02728e+12	0
1.63821	1	1	1	0.00333333	7.02728e+12	0
1.63921	1	1	1	0.00333333	7.02728e+12	0
1.64021	1	1	1	0.00333333	7.02728e+12	0
1.64121	1	1	1	0.00333333	7.02728e+12	0
1.64221	1	1	1	0.00333333	7.02728e+12	0
1.64321	1	1	1	0.00333333	7.02728e+12	0
1.64421	1	1	1	0.00333333	7.02728e+12	0
1.64521	1	1	1	0.00333333	7.02728e+12	0
1.64621	1	1	1	0.00333333	7.02728e+12	0
1.64721	1	1	1	0.00333333	7.02728e+12	0
1.64821	1	1	1	0.00333333	7.02728e+12	0
1.64921	1	1	1	0.00333333	7.02728e+12	0
1.65021	1	1	1	0.00333333	7.02728e+12	0
1.65121	1	1	1	0.00333333	7.02728e+12	0
1.65221	1	1	1	0.00333333	7.02728e+12	0
1.65321	1	1	1	0.00333333	7.02728e+12	0
1.65421	1	1	1	0.00333333	7.02728e+12	0
1.65521	1	1	1	0.00333333	7.02728e+12	0
1.65621	1	1	1	0.00333333	7.02728e+12	0
1.65721	1	1	1	0.00333333	7.02728e+12	0
1.65821	1	1	1	0.00333333	7.02728e+12	0
1.65921	1	1	1	0.00333333	7.02728e+12	0
1.66021	1	1	1	0.00333333	7.02728e+12	0
1.66121	1	1	1	0.00333333	7.02728e+12	0
1.66221	1	1	1	0.00333333	7.02728e+12	0
1.66321	1	1	1	0.00333333	7.02728e+12	0
1.66421	1	1	1	0.00333333	7.02728e+12	0
1.66521	1	1	1	0.00333333	7.02728e+12	0
1.66621	1	1	1	0.00333333	7.02728e+12	0
1.66721	1	1	1	0.00333333	7.02728e+12	0
1.66821	1	1	1	0.00333333	7.02728e+12	0
1.66921	1	1	1	0.00333333	7.02728e+12	0
1.67021	1	1	1	0.00333333	7.02728e+12	0
1.67121	1	1	1	0.00333333	7.02728e+12	0
1.67221	1	1	1	0.00333333	7.02728e+12	0
1.67321	1	1	1	0.00333333	7.02728e+12	0
1.67421	1	1	1	0.00333333	7.02728e+12	0
1.67521	1	1	1	0.00333333	7.02728e+12	0
1.67621	1	1	1	0.00333333	7.02728e+12	0
1.67721	1	1	1	0.00333333	7.02728e+12	0
1.67821	1	1	1	0.00333333	7.02728e+12	0
1.67921	1	1	1	0.00333333	7.02728e+12	0
1.68021	1	1	1	0.00333333	7.02728e+12	0
1.68121	1	1	1	0.00333333	7.02728e+12	0
1.68221	1	1	1	0.00333333	7.02728e+12	0
1.68321	1	1	1	0.00333333	7.02728e+12	0
1.68421	1	1	1	0.00333333	7.02728e+12	0
1.68521	1	1	1	0.00333333	7.02728e+12	0
1.68621	1	1	1	0.00333333	7.02728e+12	0
1.68721	1	1	1	0.00333333	7.02728e+12	0
1.68821	1	1	1	0.00333333	7.02728e+12	0
1.68921	1	1	1	0.00333333	7.02728e+12	0
1.69021	1	1	1	0.00333333	7.02728e+12	0
1.69121	1	1	1	0.00333333	7.02728e+12	0
1.69221	1	1	1	0.00333333	7.02728e+12	0
1.69321	1	1	1	0.00333333	7.02728e+12	0
1.69421	1	1	1	0.00333333	7.02728e+12	0
1.69521	1	1	1	0.00333333	7.02728e+12	0
1.69621	1	1	1	0.00333333	7.02728e+12	0
1.69721	1	1	1	0.00333333	7.02728e+12	0
1.69821	1	1	1	0.00333333	7.02728e+12	0
1.69921	1	1	1	0.00333333	7.02728e+12	0
1.70021	1	1	1	0.00333333	7.02728e+12	0
1.70121	1	1	1	0.00333333	7.02728e+12	0
1.70221	1	1	1	0.00333333	7.02728e+12	0
1.70321	1	1	1	0.00333333	7.02728e+12	0
1.70421	1	1	1	0.00333333	7.02728e+12	0
1.70521	1	1	1	0.00333333	7.02728e+12	0
